0.Variable; GVL.rActualBeamPos;;;;1.Variable;; GVL.rBallFeedback;;
0.Address.AddrFlags; 0x00000000;;;;1.Address.AddrFlags;; 0x00000000;;
0.Class;15;;;;1.Class;;14;;
0.Size;8;;;;1.Size;;4;;
0.GraphColor;4278190335;;;;1.GraphColor;;4278222848;;
0.GraphType;8;;;;1.GraphType;;8;;
0.MinWarningColor;4278190080;;;;1.MinWarningColor;;4278190080;;
0.MaxWarningColor;4294901760;;;;1.MaxWarningColor;;4294901760;;
0.CriticalLowerLimit;0;;;;1.CriticalLowerLimit;;0;;
0.CriticalUpperLimit;0;;;;1.CriticalUpperLimit;;0;;
0.ActivateMinWarning;0;;;;1.ActivateMinWarning;;0;;
0.ActivateMaxWarning;0;;;;1.ActivateMaxWarning;;0;;
0.YAxis;0;;;;1.YAxis;;0;;
0.Data;; ;;;1.Data;;; ;
;;5773; 5.0025;;;;;5773; 662.52899169921875
;;5775; 5.0028000000000006;;;;;5775; 662.52899169921875
;;5777; 5.0025;;;;;5777; 662.52899169921875
;;5779; 5.0015;;;;;5779; 662.52899169921875
;;5781; 5.0008;;;;;5781; 662.6842041015625
;;5783; 5.0001000000000007;;;;;5783; 662.60662841796875
;;5785; 4.9994000000000005;;;;;5785; 662.60662841796875
;;5787; 4.9998000000000005;;;;;5787; 662.52899169921875
;;5789; 4.9991;;;;;5789; 662.60662841796875
;;5791; 5.0015;;;;;5791; 662.52899169921875
;;5793; 4.9998000000000005;;;;;5793; 662.451416015625
;;5795; 5.0018;;;;;5795; 662.52899169921875
;;5797; 5.0015;;;;;5797; 662.451416015625
;;5799; 5.0022;;;;;5799; 662.451416015625
;;5801; 5.0018;;;;;5801; 662.52899169921875
;;5803; 5.0018;;;;;5803; 662.52899169921875
;;5805; 5.0011;;;;;5805; 662.52899169921875
;;5807; 5.0011;;;;;5807; 662.451416015625
;;5809; 5.0008;;;;;5809; 662.451416015625
;;5811; 5.0008;;;;;5811; 662.451416015625
;;5813; 5.0004;;;;;5813; 662.60662841796875
;;5815; 5.0015;;;;;5815; 662.451416015625
;;5817; 5.0015;;;;;5817; 662.60662841796875
;;5819; 5.0022;;;;;5819; 662.60662841796875
;;5821; 5.0018;;;;;5821; 662.451416015625
;;5823; 5.0022;;;;;5823; 662.52899169921875
;;5825; 5.0022;;;;;5825; 662.60662841796875
;;5827; 5.0028000000000006;;;;;5827; 662.52899169921875
;;5829; 5.0022;;;;;5829; 662.52899169921875
;;5831; 5.0022;;;;;5831; 662.52899169921875
;;5833; 5.0015;;;;;5833; 662.52899169921875
;;5835; 5.0015;;;;;5835; 662.52899169921875
;;5837; 5.0008;;;;;5837; 662.60662841796875
;;5839; 5.0011;;;;;5839; 662.52899169921875
;;5841; 5.0015;;;;;5841; 662.52899169921875
;;5843; 5.0015;;;;;5843; 662.52899169921875
;;5845; 5.0018;;;;;5845; 662.52899169921875
;;5847; 5.0018;;;;;5847; 662.52899169921875
;;5849; 5.0018;;;;;5849; 662.52899169921875
;;5851; 5.0018;;;;;5851; 662.52899169921875
;;5853; 5.0018;;;;;5853; 662.52899169921875
;;5855; 5.0015;;;;;5855; 662.60662841796875
;;5857; 5.0015;;;;;5857; 662.60662841796875
;;5859; 5.0015;;;;;5859; 662.52899169921875
;;5861; 5.0011;;;;;5861; 662.60662841796875
;;5863; 5.0015;;;;;5863; 662.60662841796875
;;5865; 5.0015;;;;;5865; 662.60662841796875
;;5867; 5.0011;;;;;5867; 662.76177978515625
;;5869; 5.0011;;;;;5869; 662.6842041015625
;;5871; 5.0008;;;;;5871; 662.6842041015625
;;5873; 5.0011;;;;;5873; 662.6842041015625
;;5875; 5.0011;;;;;5875; 662.83929443359375
;;5877; 5.0011;;;;;5877; 662.76177978515625
;;5879; 5.0008;;;;;5879; 662.76177978515625
;;5881; 5.0008;;;;;5881; 662.76177978515625
;;5883; 5.0008;;;;;5883; 662.83929443359375
;;5885; 5.0008;;;;;5885; 662.83929443359375
;;5887; 5.0008;;;;;5887; 662.83929443359375
;;5889; 5.0008;;;;;5889; 662.83929443359375
;;5891; 5.0011;;;;;5891; 662.9168701171875
;;5893; 5.0011;;;;;5893; 662.9168701171875
;;5895; 5.0004;;;;;5895; 662.83929443359375
;;5897; 5.0004;;;;;5897; 662.76177978515625
;;5899; 5.0004;;;;;5899; 662.76177978515625
;;5901; 5.0008;;;;;5901; 662.6842041015625
;;5903; 5.0011;;;;;5903; 662.76177978515625
;;5905; 5.0015;;;;;5905; 662.76177978515625
;;5907; 5.0018;;;;;5907; 662.76177978515625
;;5909; 5.0022;;;;;5909; 662.76177978515625
;;5911; 5.0022;;;;;5911; 662.76177978515625
;;5913; 5.0018;;;;;5913; 662.83929443359375
;;5915; 5.0011;;;;;5915; 662.9168701171875
;;5917; 5.0011;;;;;5917; 662.9168701171875
;;5919; 5.0008;;;;;5919; 656.32342529296875
;;5921; 5.0015;;;;;5921; 613.50482177734375
;;5923; 5.0018;;;;;5923; 598.53375244140625
;;5925; 5.0022;;;;;5925; 593.3365478515625
;;5927; 5.0025;;;;;5927; 591.63006591796875
;;5929; 5.0022;;;;;5929; 590.93194580078125
;;5931; 5.0022;;;;;5931; 590.69915771484375
;;5933; 5.0022;;;;;5933; 590.69915771484375
;;5935; 5.0018;;;;;5935; 590.69915771484375
;;5937; 5.0018;;;;;5937; 590.62164306640625
;;5939; 5.0015;;;;;5939; 590.62164306640625
;;5941; 5.0015;;;;;5941; 590.46649169921875
;;5943; 5.0015;;;;;5943; 590.69915771484375
;;5945; 5.0015;;;;;5945; 590.62164306640625
;;5947; 5.0018;;;;;5947; 590.62164306640625
;;5949; 5.0018;;;;;5949; 590.62164306640625
;;5951; 5.0022;;;;;5951; 590.69915771484375
;;5953; 5.0018;;;;;5953; 590.69915771484375
;;5955; 5.0018;;;;;5955; 590.69915771484375
;;5957; 5.0011;;;;;5957; 590.388916015625
;;5959; 5.0004;;;;;5959; 590.07861328125
;;5961; 5.0001000000000007;;;;;5961; 589.845947265625
;;5963; 5.0001000000000007;;;;;5963; 589.845947265625
;;5965; 5.0004;;;;;5965; 589.92352294921875
;;5967; 5.0011;;;;;5967; 589.76837158203125
;;5969; 5.0011;;;;;5969; 589.6907958984375
;;5971; 5.0008;;;;;5971; 589.76837158203125
;;5973; 5.0008;;;;;5973; 589.6907958984375
;;5975; 5.0008;;;;;5975; 589.92352294921875
;;5977; 5.0008;;;;;5977; 590.00103759765625
;;5979; 5.0004;;;;;5979; 589.45806884765625
;;5981; 5.0004;;;;;5981; 589.61322021484375
;;5983; 5.0004;;;;;5983; 589.6907958984375
;;5985; 5.0004;;;;;5985; 589.845947265625
;;5987; 5.0004;;;;;5987; 588.99267578125
;;5989; 5.0008;;;;;5989; 588.2945556640625
;;5991; 5.0011;;;;;5991; 589.1478271484375
;;5993; 5.0011;;;;;5993; 588.682373046875
;;5995; 5.0008;;;;;5995; 587.2861328125
;;5997; 5.0011;;;;;5997; 586.20013427734375
;;5999; 5.0015;;;;;5999; 584.80389404296875
;;6001; 5.0011;;;;;6001; 584.88140869140625
;;6003; 5.0011;;;;;6003; 585.7347412109375
;;6005; 5.0011;;;;;6005; 587.2861328125
;;6007; 5.0008;;;;;6007; 588.5272216796875
;;6009; 5.0011;;;;;6009; 589.22540283203125
;;6011; 5.0011;;;;;6011; 589.53570556640625
;;6013; 5.0011;;;;;6013; 589.6907958984375
;;6015; 5.0011;;;;;6015; 589.07025146484375
;;6017; 5.0015;;;;;6017; 589.3804931640625
;;6019; 5.0015;;;;;6019; 589.53570556640625
;;6021; 5.0011;;;;;6021; 590.07861328125
;;6023; 5.0011;;;;;6023; 589.92352294921875
;;6025; 5.0008;;;;;6025; 589.30291748046875
;;6027; 5.0004;;;;;6027; 589.30291748046875
;;6029; 5.0004;;;;;6029; 588.44970703125
;;6031; 5.0011;;;;;6031; 586.97589111328125
;;6033; 5.0011;;;;;6033; 585.9674072265625
;;6035; 5.0011;;;;;6035; 586.20013427734375
;;6037; 5.0008;;;;;6037; 587.20855712890625
;;6039; 5.0004;;;;;6039; 587.518798828125
;;6041; 5.0001000000000007;;;;;6041; 587.596435546875
;;6043; 5.0001000000000007;;;;;6043; 586.74310302734375
;;6045; 5.0004;;;;;6045; 585.9674072265625
;;6047; 5.0008;;;;;6047; 586.432861328125
;;6049; 5.0008;;;;;6049; 587.596435546875
;;6051; 5.0008;;;;;6051; 588.2945556640625
;;6053; 5.0008;;;;;6053; 589.07025146484375
;;6055; 5.0008;;;;;6055; 588.2945556640625
;;6057; 5.0008;;;;;6057; 587.1309814453125
;;6059; 5.0008;;;;;6059; 586.04498291015625
;;6061; 5.0004;;;;;6061; 586.97589111328125
;;6063; 5.0004;;;;;6063; 588.44970703125
;;6065; 5.0004;;;;;6065; 588.75994873046875
;;6067; 5.0004;;;;;6067; 588.44970703125
;;6069; 5.0001000000000007;;;;;6069; 587.7515869140625
;;6071; 5.0004;;;;;6071; 587.7515869140625
;;6073; 5.0001000000000007;;;;;6073; 587.67401123046875
;;6075; 5.0001000000000007;;;;;6075; 586.35528564453125
;;6077; 5.0001000000000007;;;;;6077; 586.04498291015625
;;6079; 5.0004;;;;;6079; 585.9674072265625
;;6081; 5.0004;;;;;6081; 586.2777099609375
;;6083; 5.0001000000000007;;;;;6083; 585.81231689453125
;;6085; 5.0001000000000007;;;;;6085; 585.4244384765625
;;6087; 4.9998000000000005;;;;;6087; 585.4244384765625
;;6089; 4.9998000000000005;;;;;6089; 586.5880126953125
;;6091; 5.0001000000000007;;;;;6091; 587.2861328125
;;6093; 5.0001000000000007;;;;;6093; 586.66558837890625
;;6095; 5.0001000000000007;;;;;6095; 585.81231689453125
;;6097; 5.0001000000000007;;;;;6097; 585.7347412109375
;;6099; 5.0001000000000007;;;;;6099; 586.432861328125
;;6101; 5.0004;;;;;6101; 586.51043701171875
;;6103; 5.0001000000000007;;;;;6103; 585.57958984375
;;6105; 4.9998000000000005;;;;;6105; 585.34686279296875
;;6107; 4.9994000000000005;;;;;6107; 585.889892578125
;;6109; 4.9998000000000005;;;;;6109; 587.053466796875
;;6111; 4.9994000000000005;;;;;6111; 587.518798828125
;;6113; 4.9998000000000005;;;;;6113; 587.2861328125
;;6115; 4.9998000000000005;;;;;6115; 587.518798828125
;;6117; 4.9998000000000005;;;;;6117; 586.74310302734375
;;6119; 5.0001000000000007;;;;;6119; 586.5880126953125
;;6121; 5.0001000000000007;;;;;6121; 586.97589111328125
;;6123; 5.0001000000000007;;;;;6123; 588.06182861328125
;;6125; 5.0004;;;;;6125; 587.2861328125
;;6127; 5.0004;;;;;6127; 586.20013427734375
;;6129; 4.9994000000000005;;;;;6129; 585.269287109375
;;6131; 4.9994000000000005;;;;;6131; 584.5711669921875
;;6133; 4.9998000000000005;;;;;6133; 584.88140869140625
;;6135; 5.0001000000000007;;;;;6135; 585.81231689453125
;;6137; 5.0004;;;;;6137; 587.1309814453125
;;6139; 5.0008;;;;;6139; 588.60479736328125
;;6141; 5.0004;;;;;6141; 589.30291748046875
;;6143; 5.0001000000000007;;;;;6143; 590.07861328125
;;6145; 4.9994000000000005;;;;;6145; 590.00103759765625
;;6147; 4.9998000000000005;;;;;6147; 587.8291015625
;;6149; 5.0001000000000007;;;;;6149; 586.5880126953125
;;6151; 5.0001000000000007;;;;;6151; 585.7347412109375
;;6153; 5.0004;;;;;6153; 586.432861328125
;;6155; 5.0004;;;;;6155; 587.1309814453125
;;6157; 5.0004;;;;;6157; 587.518798828125
;;6159; 5.0001000000000007;;;;;6159; 587.1309814453125
;;6161; 5.0001000000000007;;;;;6161; 586.8206787109375
;;6163; 5.0001000000000007;;;;;6163; 586.432861328125
;;6165; 5.0001000000000007;;;;;6165; 587.2861328125
;;6167; 5.0001000000000007;;;;;6167; 587.596435546875
;;6169; 5.0001000000000007;;;;;6169; 587.053466796875
;;6171; 4.9998000000000005;;;;;6171; 586.2777099609375
;;6173; 5.0001000000000007;;;;;6173; 586.97589111328125
;;6175; 5.0001000000000007;;;;;6175; 587.053466796875
;;6177; 5.0001000000000007;;;;;6177; 587.90667724609375
;;6179; 5.0001000000000007;;;;;6179; 587.7515869140625
;;6181; 5.0001000000000007;;;;;6181; 587.8291015625
;;6183; 4.9998000000000005;;;;;6183; 587.8291015625
;;6185; 4.9998000000000005;;;;;6185; 587.20855712890625
;;6187; 4.9998000000000005;;;;;6187; 587.20855712890625
;;6189; 5.0001000000000007;;;;;6189; 588.139404296875
;;6191; 4.9998000000000005;;;;;6191; 589.1478271484375
;;6193; 5.0004;;;;;6193; 589.53570556640625
;;6195; 5.0004;;;;;6195; 589.76837158203125
;;6197; 5.0011;;;;;6197; 589.92352294921875
;;6199; 5.0008;;;;;6199; 589.845947265625
;;6201; 5.0004;;;;;6201; 589.22540283203125
;;6203; 4.9998000000000005;;;;;6203; 587.90667724609375
;;6205; 4.9994000000000005;;;;;6205; 586.66558837890625
;;6207; 4.9994000000000005;;;;;6207; 587.596435546875
;;6209; 4.9998000000000005;;;;;6209; 588.8375244140625
;;6211; 5.0001000000000007;;;;;6211; 589.45806884765625
;;6213; 5.0004;;;;;6213; 589.92352294921875
;;6215; 5.0001000000000007;;;;;6215; 590.46649169921875
;;6217; 4.9998000000000005;;;;;6217; 590.5440673828125
;;6219; 4.9998000000000005;;;;;6219; 590.62164306640625
;;6221; 4.9998000000000005;;;;;6221; 590.5440673828125
;;6223; 4.9998000000000005;;;;;6223; 590.5440673828125
;;6225; 4.9998000000000005;;;;;6225; 590.62164306640625
;;6227; 5.0001000000000007;;;;;6227; 590.5440673828125
;;6229; 5.0001000000000007;;;;;6229; 590.07861328125
;;6231; 5.0004;;;;;6231; 589.92352294921875
;;6233; 4.9998000000000005;;;;;6233; 589.76837158203125
;;6235; 5.0001000000000007;;;;;6235; 590.00103759765625
;;6237; 5.0001000000000007;;;;;6237; 590.46649169921875
;;6239; 4.9998000000000005;;;;;6239; 590.69915771484375
;;6241; 4.9998000000000005;;;;;6241; 590.46649169921875
;;6243; 4.9998000000000005;;;;;6243; 590.5440673828125
;;6245; 5.0001000000000007;;;;;6245; 590.69915771484375
;;6247; 5.0001000000000007;;;;;6247; 590.62164306640625
;;6249; 5.0001000000000007;;;;;6249; 590.62164306640625
;;6251; 5.0004;;;;;6251; 590.69915771484375
;;6253; 5.0008;;;;;6253; 590.69915771484375
;;6255; 5.0011;;;;;6255; 590.07861328125
;;6257; 5.0008;;;;;6257; 589.845947265625
;;6259; 4.9998000000000005;;;;;6259; 589.76837158203125
;;6261; 4.9994000000000005;;;;;6261; 589.76837158203125
;;6263; 4.9994000000000005;;;;;6263; 589.845947265625
;;6265; 5.0001000000000007;;;;;6265; 589.845947265625
;;6267; 5.0001000000000007;;;;;6267; 589.845947265625
;;6269; 5.0001000000000007;;;;;6269; 589.845947265625
;;6271; 5.0001000000000007;;;;;6271; 589.76837158203125
;;6273; 5.0004;;;;;6273; 589.845947265625
;;6275; 5.0001000000000007;;;;;6275; 589.76837158203125
;;6277; 5.0001000000000007;;;;;6277; 589.61322021484375
;;6279; 5.0001000000000007;;;;;6279; 589.76837158203125
;;6281; 5.0001000000000007;;;;;6281; 589.76837158203125
;;6283; 5.0001000000000007;;;;;6283; 589.76837158203125
;;6285; 5.0001000000000007;;;;;6285; 589.61322021484375
;;6287; 5.0001000000000007;;;;;6287; 589.6907958984375
;;6289; 5.0001000000000007;;;;;6289; 589.76837158203125
;;6291; 5.0001000000000007;;;;;6291; 589.76837158203125
;;6293; 5.0001000000000007;;;;;6293; 589.6907958984375
;;6295; 5.0004;;;;;6295; 589.6907958984375
;;6297; 5.0004;;;;;6297; 589.845947265625
;;6299; 5.0004;;;;;6299; 589.76837158203125
;;6301; 5.0001000000000007;;;;;6301; 589.76837158203125
;;6303; 4.9994000000000005;;;;;6303; 589.76837158203125
;;6305; 4.9998000000000005;;;;;6305; 589.76837158203125
;;6307; 4.9998000000000005;;;;;6307; 589.76837158203125
;;6309; 5.0004;;;;;6309; 589.76837158203125
;;6311; 5.0008;;;;;6311; 589.76837158203125
;;6313; 5.0008;;;;;6313; 589.76837158203125
;;6315; 5.0008;;;;;6315; 589.845947265625
;;6317; 5.0001000000000007;;;;;6317; 589.76837158203125
;;6319; 5.0004;;;;;6319; 589.76837158203125
;;6321; 5.0001000000000007;;;;;6321; 589.6907958984375
;;6323; 4.9998000000000005;;;;;6323; 589.6907958984375
;;6325; 5.0001000000000007;;;;;6325; 589.6907958984375
;;6327; 5.0001000000000007;;;;;6327; 589.6907958984375
;;6329; 5.0004;;;;;6329; 589.76837158203125
;;6331; 5.0004;;;;;6331; 589.92352294921875
;;6333; 5.0008;;;;;6333; 589.845947265625
;;6335; 5.0008;;;;;6335; 589.76837158203125
;;6337; 5.0015;;;;;6337; 589.76837158203125
;;6339; 5.0011;;;;;6339; 589.6907958984375
;;6341; 5.0008;;;;;6341; 589.76837158203125
;;6343; 5.0001000000000007;;;;;6343; 589.6907958984375
;;6345; 5.0001000000000007;;;;;6345; 589.76837158203125
;;6347; 4.9998000000000005;;;;;6347; 589.76837158203125
;;6349; 5.0001000000000007;;;;;6349; 589.76837158203125
;;6351; 5.0001000000000007;;;;;6351; 589.76837158203125
;;6353; 4.9998000000000005;;;;;6353; 589.76837158203125
;;6355; 5.0004;;;;;6355; 589.76837158203125
;;6357; 5.0008;;;;;6357; 589.845947265625
;;6359; 5.0004;;;;;6359; 589.845947265625
;;6361; 5.0008;;;;;6361; 589.6907958984375
;;6363; 5.0008;;;;;6363; 589.6907958984375
;;6365; 4.9998000000000005;;;;;6365; 589.6907958984375
;;6367; 4.9998000000000005;;;;;6367; 589.61322021484375
;;6369; 4.9994000000000005;;;;;6369; 589.6907958984375
;;6371; 5.0001000000000007;;;;;6371; 589.6907958984375
;;6373; 5.0004;;;;;6373; 589.76837158203125
;;6375; 5.0008;;;;;6375; 589.76837158203125
;;6377; 5.0004;;;;;6377; 589.6907958984375
;;6379; 5.0004;;;;;6379; 589.845947265625
;;6381; 5.0004;;;;;6381; 589.845947265625
;;6383; 5.0004;;;;;6383; 590.00103759765625
;;6385; 5.0004;;;;;6385; 589.6907958984375
;;6387; 5.0001000000000007;;;;;6387; 589.76837158203125
;;6389; 5.0004;;;;;6389; 589.6907958984375
;;6391; 5.0004;;;;;6391; 589.76837158203125
;;6393; 5.0008;;;;;6393; 589.76837158203125
;;6395; 5.0004;;;;;6395; 589.6907958984375
;;6397; 5.0004;;;;;6397; 589.6907958984375
;;6399; 5.0008;;;;;6399; 589.6907958984375
;;6401; 5.0004;;;;;6401; 589.76837158203125
;;6403; 5.0011;;;;;6403; 589.76837158203125
;;6405; 5.0008;;;;;6405; 589.76837158203125
;;6407; 5.0008;;;;;6407; 589.76837158203125
;;6409; 5.0004;;;;;6409; 589.6907958984375
;;6411; 5.0001000000000007;;;;;6411; 589.845947265625
;;6413; 5.0008;;;;;6413; 589.76837158203125
;;6415; 5.0004;;;;;6415; 589.6907958984375
;;6417; 5.0004;;;;;6417; 609.23846435546875
;;6419; 5.0004;;;;;6419; 644.300048828125
;;6421; 5.0004;;;;;6421; 656.4010009765625
;;6423; 5.0011;;;;;6423; 660.5897216796875
;;6425; 5.0008;;;;;6425; 662.0635986328125
;;6427; 5.0011;;;;;6427; 662.52899169921875
;;6429; 5.0004;;;;;6429; 662.60662841796875
;;6431; 5.0004;;;;;6431; 662.76177978515625
;;6433; 5.0008;;;;;6433; 662.76177978515625
;;6435; 5.0008;;;;;6435; 662.76177978515625
;;6437; 5.0004;;;;;6437; 662.76177978515625
;;6439; 5.0001000000000007;;;;;6439; 662.76177978515625
;;6441; 5.0001000000000007;;;;;6441; 662.83929443359375
;;6443; 4.9998000000000005;;;;;6443; 662.83929443359375
;;6445; 5.0004;;;;;6445; 662.60662841796875
;;6447; 5.0008;;;;;6447; 662.60662841796875
;;6449; 5.0011;;;;;6449; 662.6842041015625
;;6451; 5.0011;;;;;6451; 662.76177978515625
;;6453; 5.0011;;;;;6453; 662.83929443359375
;;6455; 5.0008;;;;;6455; 662.6842041015625
;;6457; 5.0008;;;;;6457; 662.83929443359375
;;6459; 5.0004;;;;;6459; 662.76177978515625
;;6461; 5.0001000000000007;;;;;6461; 662.76177978515625
;;6463; 5.0001000000000007;;;;;6463; 662.83929443359375
;;6465; 5.0004;;;;;6465; 662.76177978515625
;;6467; 5.0004;;;;;6467; 662.6842041015625
;;6469; 5.0008;;;;;6469; 662.76177978515625
;;6471; 5.0004;;;;;6471; 662.76177978515625
;;6473; 5.0008;;;;;6473; 662.76177978515625
;;6475; 5.0008;;;;;6475; 662.76177978515625
;;6477; 5.0008;;;;;6477; 662.76177978515625
;;6479; 5.0001000000000007;;;;;6479; 662.83929443359375
;;6481; 5.0004;;;;;6481; 662.83929443359375
;;6483; 5.0004;;;;;6483; 662.76177978515625
;;6485; 5.0008;;;;;6485; 662.76177978515625
;;6487; 5.0004;;;;;6487; 662.83929443359375
;;6489; 5.0011;;;;;6489; 662.76177978515625
;;6491; 5.0011;;;;;6491; 662.76177978515625
;;6493; 5.0011;;;;;6493; 662.83929443359375
;;6495; 5.0008;;;;;6495; 662.83929443359375
;;6497; 5.0004;;;;;6497; 662.83929443359375
;;6499; 5.0008;;;;;6499; 662.76177978515625
;;6501; 5.0011;;;;;6501; 662.76177978515625
;;6503; 5.0011;;;;;6503; 662.83929443359375
;;6505; 5.0008;;;;;6505; 662.83929443359375
;;6507; 5.0008;;;;;6507; 662.76177978515625
;;6509; 5.0001000000000007;;;;;6509; 662.83929443359375
;;6511; 5.0008;;;;;6511; 662.76177978515625
;;6513; 5.0004;;;;;6513; 662.6842041015625
;;6515; 5.0011;;;;;6515; 662.6842041015625
;;6517; 5.0008;;;;;6517; 662.76177978515625
;;6519; 5.0008;;;;;6519; 662.6842041015625
;;6521; 5.0004;;;;;6521; 662.76177978515625
;;6523; 5.0004;;;;;6523; 662.76177978515625
;;6525; 5.0004;;;;;6525; 662.83929443359375
;;6527; 5.0004;;;;;6527; 662.83929443359375
;;6529; 5.0004;;;;;6529; 662.83929443359375
;;6531; 5.0008;;;;;6531; 662.76177978515625
;;6533; 5.0008;;;;;6533; 662.76177978515625
;;6535; 5.0004;;;;;6535; 662.83929443359375
;;6537; 5.0008;;;;;6537; 662.83929443359375
;;6539; 5.0004;;;;;6539; 662.6842041015625
;;6541; 5.0004;;;;;6541; 662.60662841796875
;;6543; 5.0004;;;;;6543; 662.76177978515625
;;6545; 5.0001000000000007;;;;;6545; 662.60662841796875
;;6547; 5.0001000000000007;;;;;6547; 662.60662841796875
;;6549; 5.0001000000000007;;;;;6549; 662.83929443359375
;;6551; 5.0004;;;;;6551; 662.76177978515625
;;6553; 5.0004;;;;;6553; 662.76177978515625
;;6555; 5.0004;;;;;6555; 662.83929443359375
;;6557; 5.0004;;;;;6557; 662.83929443359375
;;6559; 5.0004;;;;;6559; 662.83929443359375
;;6561; 5.0008;;;;;6561; 662.83929443359375
;;6563; 5.0004;;;;;6563; 662.83929443359375
;;6565; 5.0004;;;;;6565; 662.83929443359375
;;6567; 5.0001000000000007;;;;;6567; 662.83929443359375
;;6569; 5.0008;;;;;6569; 662.76177978515625
;;6571; 5.0008;;;;;6571; 662.6842041015625
;;6573; 5.0004;;;;;6573; 662.76177978515625
;;6575; 5.0008;;;;;6575; 662.76177978515625
;;6577; 5.0008;;;;;6577; 662.76177978515625
;;6579; 5.0004;;;;;6579; 662.76177978515625
;;6581; 5.0004;;;;;6581; 662.76177978515625
;;6583; 5.0001000000000007;;;;;6583; 662.6842041015625
;;6585; 5.0001000000000007;;;;;6585; 662.6842041015625
;;6587; 5.0001000000000007;;;;;6587; 662.6842041015625
;;6589; 5.0004;;;;;6589; 662.76177978515625
;;6591; 5.0011;;;;;6591; 662.76177978515625
;;6593; 5.0008;;;;;6593; 662.6842041015625
;;6595; 5.0004;;;;;6595; 662.76177978515625
;;6597; 5.0004;;;;;6597; 662.76177978515625
;;6599; 5.0004;;;;;6599; 662.83929443359375
;;6601; 5.0004;;;;;6601; 662.76177978515625
;;6603; 5.0004;;;;;6603; 662.76177978515625
;;6605; 5.0004;;;;;6605; 662.76177978515625
;;6607; 5.0001000000000007;;;;;6607; 662.6842041015625
;;6609; 5.0001000000000007;;;;;6609; 662.83929443359375
;;6611; 5.0001000000000007;;;;;6611; 662.6842041015625
;;6613; 5.0004;;;;;6613; 662.60662841796875
;;6615; 5.0008;;;;;6615; 662.6842041015625
;;6617; 5.0008;;;;;6617; 662.76177978515625
;;6619; 5.0008;;;;;6619; 662.76177978515625
;;6621; 5.0004;;;;;6621; 662.83929443359375
;;6623; 4.9998000000000005;;;;;6623; 662.76177978515625
;;6625; 4.9994000000000005;;;;;6625; 662.6842041015625
;;6627; 4.9994000000000005;;;;;6627; 662.83929443359375
;;6629; 5.0001000000000007;;;;;6629; 662.76177978515625
;;6631; 4.9998000000000005;;;;;6631; 662.76177978515625
;;6633; 5.0004;;;;;6633; 662.76177978515625
;;6635; 5.0001000000000007;;;;;6635; 662.76177978515625
;;6637; 5.0004;;;;;6637; 662.76177978515625
;;6639; 5.0001000000000007;;;;;6639; 662.76177978515625
;;6641; 5.0008;;;;;6641; 662.6842041015625
;;6643; 5.0004;;;;;6643; 662.6842041015625
;;6645; 5.0008;;;;;6645; 662.6842041015625
;;6647; 5.0008;;;;;6647; 662.76177978515625
;;6649; 5.0004;;;;;6649; 662.83929443359375
;;6651; 4.9998000000000005;;;;;6651; 662.83929443359375
;;6653; 4.9994000000000005;;;;;6653; 662.76177978515625
;;6655; 4.9994000000000005;;;;;6655; 662.76177978515625
;;6657; 4.9998000000000005;;;;;6657; 662.83929443359375
;;6659; 5.0008;;;;;6659; 662.83929443359375
;;6661; 5.0011;;;;;6661; 662.83929443359375
;;6663; 5.0011;;;;;6663; 662.76177978515625
;;6665; 5.0008;;;;;6665; 662.76177978515625
;;6667; 5.0008;;;;;6667; 662.76177978515625
;;6669; 5.0004;;;;;6669; 662.76177978515625
;;6671; 4.9998000000000005;;;;;6671; 662.83929443359375
;;6673; 4.9994000000000005;;;;;6673; 662.6842041015625
;;6675; 4.9998000000000005;;;;;6675; 662.6842041015625
;;6677; 5.0001000000000007;;;;;6677; 662.6842041015625
;;6679; 5.0004;;;;;6679; 662.6842041015625
;;6681; 5.0008;;;;;6681; 662.6842041015625
;;6683; 5.0004;;;;;6683; 662.76177978515625
;;6685; 5.0004;;;;;6685; 662.6842041015625
;;6687; 5.0004;;;;;6687; 662.6842041015625
;;6689; 5.0004;;;;;6689; 662.76177978515625
;;6691; 5.0004;;;;;6691; 662.76177978515625
;;6693; 5.0004;;;;;6693; 662.83929443359375
;;6695; 5.0004;;;;;6695; 662.76177978515625
;;6697; 5.0001000000000007;;;;;6697; 662.83929443359375
;;6699; 5.0001000000000007;;;;;6699; 662.76177978515625
;;6701; 5.0001000000000007;;;;;6701; 662.76177978515625
;;6703; 5.0001000000000007;;;;;6703; 662.83929443359375
;;6705; 5.0001000000000007;;;;;6705; 662.83929443359375
;;6707; 5.0004;;;;;6707; 662.83929443359375
;;6709; 4.9994000000000005;;;;;6709; 662.76177978515625
;;6711; 5.0015;;;;;6711; 662.83929443359375
;;6713; 4.9998000000000005;;;;;6713; 662.76177978515625
;;6715; 5.0001000000000007;;;;;6715; 662.83929443359375
;;6717; 5.0004;;;;;6717; 662.76177978515625
;;6719; 5.0004;;;;;6719; 662.76177978515625
;;6721; 5.0008;;;;;6721; 662.76177978515625
;;6723; 5.0018;;;;;6723; 662.60662841796875
;;6725; 5.0015;;;;;6725; 662.6842041015625
;;6727; 5.0015;;;;;6727; 662.6842041015625
;;6729; 5.0008;;;;;6729; 662.76177978515625
;;6731; 5.0011;;;;;6731; 662.6842041015625
